Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sydney,18.3,21.6,0.0,11.4,1.7,SSE,44.0,SSE,SE,26.0,13.0,55.0,63.0,1018.3,1019.4,5.0,7.0,20.9,19.5,No,Yes
Sydney,19.3,21.6,2.4,3.2,0.0,SE,44.0,SSE,SSE,20.0,20.0,86.0,68.0,1022.7,1022.5,8.0,7.0,19.7,21.0,Yes,Yes
Sydney,20.9,22.7,0.0,10.4,0.1,SE,44.0,SSE,SE,28.0,24.0,66.0,61.0,1014.9,1015.2,8.0,8.0,21.7,21.7,No,Yes
Sydney,20.1,21.9,0.6,6.2,0.3,SSE,44.0,SSE,S,22.0,17.0,70.0,65.0,1019.9,1019.5,7.0,7.0,20.8,21.4,No,Yes
Sydney,20.2,24.6,0.0,8.0,0.0,SE,44.0,SSE,SE,20.0,22.0,63.0,84.0,1015.2,1014.7,8.0,8.0,22.2,19.9,No,Yes
Sydney,19.3,24.8,0.0,8.6,3.7,SSE,44.0,SSE,SE,30.0,20.0,67.0,58.0,1018.3,1018.4,7.0,7.0,21.7,22.1,No,No
Sydney,12.7,18.2,0.0,4.2,6.9,ESE,44.0,SE,SE,20.0,19.0,56.0,49.0,1038.0,1036.7,NA,NA,15.7,17.5,No,No
Sydney,12.3,19.7,30.0,4.0,7.2,ESE,44.0,SE,ESE,24.0,17.0,52.0,45.0,1024.8,1022.1,NA,NA,17.0,19.3,Yes,No
Sydney,19.4,27.3,0.0,9.2,12.1,NE,44.0,SE,NE,2.0,26.0,59.0,53.0,1018.1,1016.3,0.0,0.0,24.3,25.9,No,No
Sydney,16.7,24.1,0.0,8.4,9.7,ESE,44.0,SE,ESE,19.0,28.0,53.0,54.0,1018.6,1016.9,5.0,4.0,20.6,21.2,No,No
Sydney,18.3,23.1,2.0,7.6,0.9,SSE,44.0,SE,SE,22.0,22.0,75.0,55.0,1024.7,1025.3,7.0,6.0,19.6,21.7,Yes,Yes
Sydney,18.7,26.6,26.4,7.6,7.5,ESE,44.0,SE,SE,19.0,24.0,60.0,47.0,1024.0,1022.8,7.0,3.0,23.3,25.6,Yes,Yes
Sydney,16.4,21.6,5.6,1.8,0.9,SSW,44.0,S,SSE,11.0,17.0,94.0,91.0,1016.4,1014.5,8.0,8.0,17.3,20.2,Yes,Yes
Sydney,19.3,25.4,7.2,5.6,3.6,E,44.0,S,ENE,17.0,20.0,83.0,73.0,1009.8,1009.3,NA,NA,21.6,24.5,Yes,No
Sydney,20.0,24.8,0.0,9.0,3.9,SSE,44.0,S,E,11.0,17.0,61.0,61.0,1018.0,1014.2,NA,NA,22.3,23.4,No,No
Sydney,21.5,27.0,0.0,7.8,NA,S,44.0,S,SSE,17.0,20.0,82.0,67.0,1017.3,1017.3,NA,NA,23.0,25.4,No,No
Sydney,19.5,24.7,0.0,8.4,9.4,SSE,44.0,S,SSE,17.0,28.0,66.0,53.0,1018.8,1018.0,NA,NA,21.4,23.9,No,No
Sydney,14.6,20.7,0.4,4.2,8.3,ENE,44.0,S,ENE,4.0,33.0,67.0,59.0,1022.5,1019.0,6.0,1.0,17.8,19.6,No,No
Sydney,14.9,22.9,2.8,3.4,7.3,SW,44.0,S,SE,22.0,20.0,59.0,49.0,1018.8,1019.5,7.0,2.0,18.5,21.9,Yes,No
Sydney,20.3,22.0,4.4,5.2,0.2,S,44.0,S,SSE,24.0,26.0,82.0,78.0,1017.3,1019.2,7.0,7.0,21.7,21.2,Yes,Yes
Sydney,20.2,25.5,15.2,10.0,6.4,SSW,44.0,S,E,7.0,19.0,80.0,63.0,1015.9,1011.7,7.0,3.0,21.3,25.0,Yes,No
Sydney,19.3,25.3,0.0,7.8,7.0,SE,44.0,S,SE,22.0,20.0,65.0,57.0,1011.8,1010.8,7.0,6.0,22.4,24.1,No,No
Sydney,18.6,20.8,7.8,4.4,0.0,SSW,44.0,S,SSW,19.0,19.0,89.0,87.0,1020.5,1020.1,8.0,8.0,18.7,19.0,Yes,Yes
Sydney,10.9,19.9,0.0,4.2,8.5,WSW,44.0,NW,WSW,9.0,24.0,54.0,29.0,1013.6,1012.2,6.0,5.0,14.0,18.0,No,No
Sydney,23.7,37.5,0.0,10.0,12.0,SSE,44.0,NW,ENE,7.0,17.0,61.0,35.0,1010.4,1006.4,6.0,2.0,27.4,36.2,No,No
Sydney,11.3,19.9,0.0,5.2,3.6,WNW,44.0,NNW,WNW,20.0,20.0,59.0,40.0,1004.1,1002.7,4.0,7.0,13.8,17.9,No,No
Sydney,8.4,17.9,0.0,4.0,9.9,W,44.0,NNW,WNW,19.0,24.0,50.0,31.0,1012.7,1011.3,1.0,1.0,12.2,17.1,No,No
Sydney,10.9,25.2,0.0,4.8,9.2,NW,44.0,NNW,NNW,17.0,24.0,52.0,33.0,1015.6,1011.4,3.0,3.0,17.6,24.6,No,No
Sydney,22.4,30.1,0.0,4.4,7.8,NNE,44.0,NNE,NE,15.0,28.0,79.0,67.0,1011.2,1006.3,NA,NA,25.1,28.4,No,No
Sydney,18.7,26.0,0.2,3.6,11.9,NE,44.0,NNE,ENE,9.0,30.0,60.0,52.0,1021.8,1019.5,6.0,1.0,22.5,24.7,No,No
Sydney,20.3,29.1,0.0,12.0,13.0,NE,44.0,NNE,NE,6.0,20.0,54.0,45.0,1017.0,1014.0,0.0,1.0,24.5,29.0,No,No
Sydney,16.3,24.0,0.0,7.0,12.0,NE,44.0,NNE,ENE,13.0,30.0,65.0,63.0,1026.2,1022.0,1.0,0.0,21.6,23.1,No,No
Sydney,19.0,23.5,0.0,10.8,0.0,NNE,44.0,NE,NE,9.0,13.0,73.0,64.0,1010.9,1010.2,NA,NA,21.7,23.0,No,Yes
Sydney,23.3,26.6,0.2,10.6,1.9,ENE,44.0,NE,ENE,15.0,28.0,75.0,65.0,1014.8,1013.5,NA,NA,25.0,24.9,No,No
Sydney,20.6,26.8,0.0,7.2,12.6,NE,44.0,NE,NE,15.0,24.0,58.0,57.0,1018.3,1015.4,NA,NA,24.1,25.5,No,No
Sydney,21.9,26.8,0.0,7.6,0.9,NNE,44.0,NE,NE,11.0,19.0,80.0,66.0,1020.8,1018.4,NA,NA,22.8,25.6,No,No
Sydney,20.1,24.3,0.0,8.0,0.5,W,44.0,NE,NE,17.0,15.0,62.0,72.0,1019.2,1013.6,NA,NA,22.0,23.4,No,Yes
Sydney,20.3,28.3,0.0,12.6,13.0,NE,44.0,NE,NE,17.0,26.0,51.0,45.0,1014.9,1012.0,1.0,1.0,24.7,27.2,No,No
Sydney,21.9,32.8,0.0,8.4,12.2,NNE,44.0,NE,E,7.0,17.0,62.0,45.0,1012.4,1009.3,0.0,0.0,26.1,32.2,No,No
Sydney,21.3,29.5,0.0,7.0,6.7,E,44.0,NA,ENE,NA,24.0,73.0,62.0,1013.6,1010.4,6.0,6.0,25.9,28.0,No,No
Sydney,21.6,29.2,0.0,4.6,12.8,ENE,44.0,N,E,11.0,26.0,69.0,64.0,1012.9,1010.5,2.0,1.0,25.8,27.6,No,No
Sydney,18.1,26.1,2.8,3.4,4.7,NNW,44.0,N,N,19.0,20.0,86.0,55.0,1013.6,1009.6,7.0,5.0,19.4,25.4,Yes,No
Sydney,18.7,24.1,0.0,8.0,8.0,SE,44.0,ESE,ESE,19.0,19.0,65.0,47.0,1026.1,1023.7,NA,NA,19.8,23.6,No,No
Sydney,18.0,34.3,0.0,4.8,12.1,NW,44.0,ESE,NNW,7.0,28.0,53.0,21.0,1013.7,1007.7,NA,NA,24.8,33.8,No,No
Sydney,19.7,26.6,12.0,4.6,8.7,ESE,44.0,ESE,SE,31.0,24.0,65.0,50.0,1021.4,1021.5,NA,NA,22.9,25.7,Yes,No
Sydney,19.8,24.1,3.6,4.4,1.0,NE,44.0,ESE,SE,6.0,13.0,80.0,74.0,1014.1,1014.7,7.0,7.0,22.4,22.4,Yes,Yes
Sydney,20.7,37.8,0.0,10.2,11.4,NNE,44.0,ESE,NE,9.0,15.0,49.0,36.0,1015.5,1011.1,3.0,5.0,27.5,31.1,No,No
Sydney,22.6,25.9,0.4,7.6,0.5,E,44.0,ESE,ENE,20.0,24.0,71.0,67.0,1019.2,1020.2,7.0,8.0,23.9,21.4,No,Yes
Sydney,18.5,24.3,21.0,1.8,5.4,ENE,44.0,ENE,ENE,17.0,22.0,91.0,78.0,1018.0,1015.9,8.0,7.0,20.1,22.7,Yes,No
Sydney,22.0,27.0,9.4,4.6,7.5,E,44.0,ENE,E,22.0,20.0,82.0,67.0,1014.4,1014.3,NA,NA,24.0,26.6,Yes,Yes
Sydney,20.2,26.2,0.0,4.6,8.5,NNE,44.0,ENE,NE,13.0,22.0,80.0,60.0,1017.2,1014.5,NA,NA,22.5,25.4,No,No
Sydney,19.1,26.8,0.0,8.0,8.4,NNE,44.0,ENE,NE,11.0,26.0,64.0,63.0,1014.2,1011.2,2.0,4.0,23.8,24.6,No,Yes
Sydney,16.4,21.6,0.0,8.0,10.3,NNE,44.0,ENE,NE,19.0,26.0,47.0,47.0,1024.4,1021.4,6.0,5.0,19.0,20.4,No,No
Sydney,17.7,22.9,0.0,7.8,7.1,NE,44.0,ENE,NE,13.0,24.0,49.0,47.0,1021.0,1017.5,6.0,3.0,20.8,21.4,No,No
Sydney,18.5,26.0,0.0,8.8,12.1,NE,44.0,E,NE,17.0,20.0,67.0,53.0,1020.5,1017.7,1.0,1.0,22.5,25.2,No,No
Sydney,21.8,25.2,0.4,6.6,0.8,ENE,44.0,E,NE,20.0,20.0,71.0,79.0,1014.5,1012.1,NA,NA,24.3,24.3,No,Yes
Sydney,19.6,30.1,0.0,6.0,10.6,SE,44.0,E,E,4.0,22.0,62.0,54.0,1011.5,1007.4,3.0,3.0,24.9,28.9,No,No
Sydney,22.8,29.3,0.0,6.6,12.4,NNE,44.0,E,NE,17.0,22.0,64.0,50.0,1020.6,1018.3,3.0,1.0,27.1,27.9,No,No
Sydney,18.6,24.4,2.2,5.4,1.6,ESE,44.0,E,E,24.0,22.0,71.0,59.0,1024.4,1022.0,7.0,7.0,22.2,24.1,Yes,Yes
Sydney,17.5,26.8,0.0,7.8,9.0,NE,44.0,E,NE,15.0,17.0,67.0,59.0,1015.2,1010.6,1.0,3.0,21.9,25.4,No,Yes
Sydney,21.0,28.3,0.0,8.0,11.8,ENE,44.0,E,NE,7.0,26.0,71.0,57.0,1021.6,1018.8,2.0,1.0,24.5,26.8,No,No
Sydney,21.6,24.0,0.0,9.0,1.9,SSE,44.0,E,SSE,17.0,24.0,68.0,73.0,1015.0,1015.9,NA,6.0,22.3,21.2,No,Yes
Sydney,13.9,23.2,0.0,13.2,13.4,SW,43.0,WSW,SE,22.0,24.0,43.0,39.0,1015.7,1015.6,NA,NA,17.6,21.2,No,No
Sydney,14.1,23.1,0.0,7.2,9.8,NE,43.0,WSW,ENE,2.0,24.0,65.0,48.0,1019.8,1015.7,5.0,6.0,18.6,22.4,No,No
Sydney,13.0,17.6,0.0,4.0,5.0,WSW,43.0,WSW,SSW,24.0,11.0,58.0,46.0,1009.9,1009.9,4.0,7.0,13.8,17.3,No,No
Sydney,19.6,32.0,0.0,9.4,12.8,W,43.0,WSW,SE,17.0,26.0,30.0,26.0,1008.9,1007.3,1.0,1.0,25.3,28.9,No,No
Sydney,18.9,28.8,4.8,5.4,7.5,NNE,43.0,WSW,ENE,6.0,20.0,94.0,77.0,1010.2,1005.6,6.0,5.0,21.2,24.5,Yes,No
Sydney,16.5,29.5,3.6,5.0,9.6,SSE,43.0,WSW,NE,11.0,19.0,50.0,55.0,1016.7,1012.4,1.0,6.0,22.7,23.4,Yes,Yes
Sydney,15.4,21.2,61.2,5.8,2.7,S,43.0,WSW,SSW,19.0,24.0,91.0,65.0,1018.8,1016.5,8.0,7.0,15.6,20.7,Yes,Yes
Sydney,12.6,23.1,0.0,8.0,7.5,W,43.0,WSW,WSW,9.0,17.0,51.0,21.0,1015.5,1012.2,1.0,6.0,15.3,21.3,No,No
Sydney,17.1,24.8,10.8,1.8,8.3,NE,43.0,WNW,NE,4.0,24.0,94.0,59.0,1025.8,1022.3,NA,NA,19.4,24.3,Yes,No
Sydney,14.3,24.0,0.0,5.8,11.4,S,43.0,WNW,SE,15.0,26.0,64.0,46.0,1011.3,1009.4,NA,NA,19.3,22.7,No,Yes
Sydney,14.7,25.0,0.0,7.8,11.3,ENE,43.0,WNW,E,15.0,26.0,56.0,52.0,1017.3,1013.5,NA,NA,19.7,24.1,No,No
Sydney,11.3,18.7,8.2,2.0,4.2,W,43.0,WNW,WNW,22.0,24.0,90.0,42.0,1024.9,1020.4,8.0,3.0,13.0,17.2,Yes,Yes
Sydney,9.4,18.1,10.8,2.0,7.1,SE,43.0,WNW,S,19.0,22.0,86.0,65.0,1029.2,1027.0,7.0,3.0,11.7,17.1,Yes,Yes
Sydney,14.3,24.7,0.0,5.4,7.8,WNW,43.0,WNW,NW,9.0,20.0,51.0,30.0,1015.1,1010.4,5.0,5.0,16.9,23.8,No,No
Sydney,12.2,19.9,0.0,4.2,8.2,S,43.0,WNW,SE,9.0,28.0,53.0,57.0,1018.4,1018.3,3.0,7.0,18.0,17.7,No,Yes
Sydney,20.3,32.3,0.0,8.6,11.4,NNE,43.0,WNW,ENE,15.0,17.0,37.0,26.0,1023.2,1019.7,1.0,1.0,23.8,30.6,No,No
Sydney,21.8,28.7,0.0,4.6,10.7,NE,43.0,WNW,E,9.0,24.0,73.0,60.0,1019.6,1018.0,1.0,2.0,24.6,27.6,No,No
Sydney,7.9,16.7,0.0,2.2,10.2,WSW,43.0,W,WSW,26.0,24.0,51.0,27.0,1010.7,1009.3,NA,NA,10.5,16.2,No,No
Sydney,9.0,16.6,0.0,2.6,0.7,SSE,43.0,W,S,20.0,13.0,86.0,62.0,1034.2,1032.6,NA,NA,10.7,16.3,No,Yes
Sydney,11.6,20.1,2.4,8.4,10.4,W,43.0,W,ESE,28.0,19.0,36.0,39.0,1019.2,1017.5,NA,NA,14.9,17.1,Yes,No
Sydney,19.7,29.0,19.8,10.8,8.8,NNE,43.0,W,E,9.0,13.0,77.0,63.0,1014.4,1011.2,NA,NA,24.2,27.6,Yes,No
Sydney,15.1,24.8,0.0,7.2,12.7,ENE,43.0,W,ENE,11.0,28.0,64.0,52.0,1015.6,1012.1,NA,NA,20.0,23.8,No,No
Sydney,20.0,26.4,0.0,8.8,1.0,NE,43.0,W,NNE,7.0,20.0,73.0,66.0,1009.3,1003.5,NA,NA,22.1,25.6,No,Yes
Sydney,17.0,26.5,0.0,5.0,10.8,ESE,43.0,W,SE,11.0,26.0,82.0,61.0,1013.5,1014.4,NA,NA,20.1,24.7,No,No
Sydney,9.1,18.6,0.0,4.6,10.1,W,43.0,W,SSW,20.0,22.0,49.0,40.0,1021.4,1021.5,NA,NA,11.8,17.2,No,No
Sydney,8.0,17.0,0.0,2.0,9.6,WSW,43.0,W,WSW,17.0,15.0,66.0,32.0,1022.2,1021.2,NA,NA,9.3,16.2,No,No
Sydney,9.4,20.3,0.0,2.6,9.9,W,43.0,W,ENE,24.0,11.0,62.0,36.0,1027.5,1025.4,0.0,0.0,11.3,18.3,No,No
Sydney,7.0,16.2,0.0,2.4,8.3,SSW,43.0,W,S,22.0,22.0,62.0,38.0,1022.5,1019.5,2.0,2.0,9.5,15.7,No,No
Sydney,11.0,21.3,0.0,3.8,10.2,NE,43.0,W,NE,11.0,20.0,66.0,67.0,1023.1,1015.7,6.0,1.0,15.8,19.6,No,No
Sydney,12.7,25.3,0.2,3.6,10.4,WSW,43.0,W,ESE,15.0,15.0,57.0,43.0,1012.7,1011.7,1.0,2.0,16.9,23.4,No,No
Sydney,13.5,19.2,0.0,3.0,1.5,SSE,43.0,W,SE,19.0,11.0,73.0,53.0,1030.7,1028.6,7.0,7.0,14.2,17.5,No,No
Sydney,8.0,19.2,0.0,1.6,8.0,S,43.0,W,S,26.0,17.0,76.0,52.0,1013.5,1012.2,1.0,2.0,9.6,16.1,No,Yes
Sydney,14.7,25.0,0.0,11.6,6.8,WNW,43.0,W,WSW,28.0,15.0,38.0,22.0,1011.7,1008.7,5.0,3.0,16.9,24.5,No,No
Sydney,15.6,28.8,0.0,6.4,10.7,NNE,43.0,W,NE,9.0,20.0,40.0,32.0,1009.8,1006.0,0.0,1.0,23.4,27.3,No,No
Sydney,11.8,21.4,0.0,4.6,12.2,ENE,43.0,W,E,11.0,30.0,58.0,51.0,1024.3,1019.2,1.0,1.0,17.4,20.7,No,No
Sydney,14.3,23.3,29.6,3.2,9.0,SW,43.0,W,S,20.0,22.0,69.0,57.0,1019.8,1017.3,5.0,3.0,17.7,21.9,Yes,No
Sydney,11.2,20.7,0.0,3.2,9.7,S,43.0,W,S,20.0,20.0,59.0,41.0,1023.8,1022.9,3.0,2.0,13.9,19.3,No,No
Sydney,10.0,19.8,0.0,4.4,9.1,WSW,43.0,W,SSW,20.0,19.0,63.0,46.0,1023.4,1024.0,1.0,5.0,13.5,17.8,No,No
Sydney,8.2,18.1,0.0,4.0,9.9,W,43.0,W,WSW,17.0,24.0,59.0,36.0,1013.6,1010.8,1.0,1.0,11.6,16.2,No,No
Sydney,8.3,19.5,0.0,3.0,9.2,W,43.0,W,WSW,17.0,19.0,59.0,35.0,1014.4,1011.9,1.0,2.0,10.7,18.8,No,No
Sydney,15.9,28.9,0.0,7.8,10.4,W,43.0,W,W,17.0,22.0,36.0,18.0,1012.2,1008.3,2.0,1.0,21.7,28.0,No,No
Sydney,18.6,26.7,0.0,8.0,11.7,SSE,43.0,W,SSE,20.0,24.0,60.0,45.0,1016.7,1016.4,3.0,1.0,22.3,25.2,No,No
Sydney,16.6,25.3,NA,7.4,11.8,ENE,43.0,W,ENE,7.0,28.0,66.0,62.0,1019.7,1015.1,2.0,4.0,20.9,24.3,NA,No
Sydney,17.3,25.6,1.2,6.4,6.6,SSE,43.0,W,SSE,15.0,30.0,70.0,58.0,1015.7,1015.7,7.0,6.0,20.1,22.9,Yes,Yes
Sydney,21.7,26.8,0.0,5.0,1.8,NE,43.0,W,E,6.0,9.0,82.0,67.0,1018.0,1016.2,7.0,7.0,23.8,25.6,No,No
Sydney,7.8,14.7,0.0,3.2,2.7,SSW,43.0,W,SSW,24.0,11.0,58.0,85.0,1019.8,1021.7,5.0,8.0,11.2,11.8,No,Yes
Sydney,7.3,16.9,0.0,1.2,3.2,W,43.0,W,WNW,13.0,13.0,92.0,61.0,1022.6,1019.0,4.0,7.0,9.4,16.0,No,No
Sydney,11.1,20.1,3.4,4.4,7.7,S,43.0,W,SSE,22.0,24.0,86.0,48.0,1028.5,1025.4,6.0,3.0,14.4,18.4,Yes,Yes
Sydney,19.3,28.3,0.0,7.6,10.7,SSE,43.0,W,E,4.0,26.0,67.0,59.0,1003.6,1002.2,5.0,4.0,23.4,27.7,No,Yes
Sydney,19.6,28.5,0.2,7.6,12.7,NE,43.0,W,ENE,11.0,22.0,68.0,46.0,1016.7,1012.9,2.0,1.0,23.2,27.6,No,No
Sydney,7.3,17.3,0.0,4.6,7.8,W,43.0,W,S,20.0,20.0,57.0,50.0,1018.7,1017.6,7.0,7.0,10.4,16.4,No,Yes
Sydney,13.5,22.5,0.0,6.8,8.5,W,43.0,W,W,19.0,28.0,55.0,29.0,1016.5,1015.5,6.0,3.0,16.9,21.7,No,No
Sydney,15.0,22.7,9.4,4.2,2.8,SSW,43.0,W,SSW,19.0,17.0,71.0,75.0,1023.7,1022.2,7.0,7.0,17.4,20.2,Yes,Yes
Sydney,12.7,26.2,0.0,4.0,8.4,NNW,43.0,W,N,11.0,13.0,77.0,39.0,1025.9,1021.1,7.0,6.0,14.8,25.2,No,No
Sydney,13.1,20.8,5.2,1.6,5.5,SSW,43.0,W,SSW,20.0,20.0,75.0,49.0,1017.1,1014.0,7.0,1.0,14.6,20.2,Yes,No
Sydney,8.0,18.3,0.0,4.8,9.7,WSW,43.0,W,SSW,28.0,26.0,54.0,39.0,1032.8,1031.2,1.0,1.0,10.3,17.8,No,No
Sydney,10.1,19.3,0.0,1.4,9.3,W,43.0,W,W,17.0,19.0,56.0,35.0,1017.3,1015.1,5.0,2.0,12.4,19.0,No,No
Sydney,18.5,26.5,1.0,8.6,9.8,SSE,43.0,SW,SE,17.0,24.0,72.0,45.0,1020.1,1017.5,5.0,2.0,20.1,25.7,No,Yes
Sydney,17.5,25.0,0.0,7.0,10.8,SSE,43.0,SSW,SSE,15.0,24.0,69.0,39.0,1014.4,1014.9,NA,NA,20.7,23.8,No,No
Sydney,19.7,25.0,1.0,2.6,2.0,SSW,43.0,SSW,SSW,24.0,26.0,78.0,70.0,1016.1,1015.7,7.0,7.0,20.8,22.5,No,No
Sydney,12.6,18.4,5.6,2.6,8.1,S,43.0,SSW,S,20.0,22.0,82.0,61.0,1023.9,1022.7,7.0,4.0,13.9,17.0,Yes,No
Sydney,18.7,26.6,21.0,1.2,9.5,SW,43.0,SSW,ESE,13.0,24.0,82.0,51.0,1012.3,1010.5,7.0,1.0,21.5,25.2,Yes,Yes
Sydney,19.9,22.3,0.0,6.0,0.0,S,43.0,SSW,S,11.0,19.0,82.0,74.0,1018.5,1016.5,8.0,8.0,20.4,21.5,No,Yes
Sydney,8.3,13.4,0.2,3.4,2.6,NW,43.0,SSW,W,13.0,13.0,91.0,68.0,1016.8,1013.7,7.0,6.0,10.3,12.9,No,Yes
Sydney,19.1,23.2,0.0,4.6,3.2,SSW,43.0,SSW,SSE,15.0,17.0,73.0,77.0,1022.1,1020.4,7.0,7.0,20.1,20.5,No,Yes
Sydney,18.1,23.2,0.2,8.2,0.6,ESE,43.0,SSE,ESE,22.0,28.0,70.0,50.0,1022.5,1023.5,NA,NA,18.7,22.2,No,No
Sydney,20.1,21.3,1.8,5.2,0.5,SSE,43.0,SSE,SE,22.0,20.0,78.0,68.0,1022.7,1022.9,NA,NA,20.3,20.9,Yes,Yes
Sydney,10.7,18.0,2.8,2.0,2.6,ESE,43.0,SSE,S,17.0,6.0,74.0,87.0,1036.8,1035.7,NA,NA,15.0,14.6,Yes,No
Sydney,13.2,20.5,3.2,7.0,8.9,S,43.0,SSE,SE,24.0,20.0,52.0,38.0,1031.2,1031.8,NA,NA,16.2,19.6,Yes,No
Sydney,20.8,24.3,0.0,7.8,1.3,SSW,43.0,SSE,SSW,7.0,11.0,72.0,68.0,1012.0,1011.2,6.0,7.0,23.1,24.0,No,No
Sydney,18.9,20.9,0.4,7.6,0.0,ESE,43.0,SSE,SE,26.0,20.0,71.0,61.0,1022.0,1022.4,6.0,7.0,19.8,20.3,No,NA
Sydney,17.3,20.5,57.0,7.2,2.3,S,43.0,SSE,SSW,17.0,6.0,95.0,92.0,1013.3,1013.5,8.0,7.0,17.9,18.2,Yes,Yes
Sydney,14.3,23.8,5.4,6.0,7.2,SE,43.0,SSE,SSE,20.0,20.0,66.0,45.0,1026.9,1026.1,7.0,5.0,19.7,22.8,Yes,No
Sydney,19.9,20.5,0.2,8.4,0.0,SSE,43.0,SSE,SSE,26.0,19.0,59.0,54.0,1023.2,1022.3,8.0,7.0,20.1,19.9,No,No
Sydney,11.8,14.7,2.4,3.2,0.0,S,43.0,SSE,ESE,11.0,9.0,79.0,90.0,1013.3,1007.5,8.0,8.0,13.4,13.7,Yes,Yes
Sydney,15.3,18.3,14.8,3.4,0.0,ESE,43.0,SE,ESE,19.0,24.0,75.0,76.0,1026.6,1025.7,NA,NA,17.4,17.3,Yes,Yes
Sydney,17.6,24.4,12.0,6.0,5.2,ESE,43.0,SE,SE,19.0,22.0,72.0,57.0,1023.7,1022.7,NA,NA,21.1,23.2,Yes,Yes
Sydney,19.8,22.8,3.0,2.8,0.0,SSE,43.0,SE,SSE,15.0,24.0,74.0,60.0,1017.7,1019.9,7.0,7.0,21.8,22.3,Yes,No
Sydney,20.6,27.2,26.4,7.2,2.2,E,43.0,SE,ESE,9.0,22.0,87.0,67.0,1021.0,1019.4,6.0,7.0,21.4,25.0,Yes,Yes
Sydney,17.9,25.1,1.0,5.4,2.7,SSE,43.0,SE,SSE,15.0,31.0,69.0,54.0,1017.0,1016.0,7.0,7.0,20.3,23.3,No,No
Sydney,22.5,28.4,0.0,7.2,6.3,S,43.0,S,E,9.0,17.0,79.0,71.0,1013.5,1011.1,NA,NA,25.1,27.3,No,No
Sydney,22.6,27.6,0.0,5.0,3.8,S,43.0,S,SE,20.0,13.0,83.0,70.0,1014.7,1014.0,NA,NA,23.5,27.0,No,No
Sydney,21.8,29.6,0.0,11.2,6.0,NE,43.0,S,ESE,17.0,19.0,66.0,60.0,1014.5,1013.3,7.0,7.0,25.7,27.5,No,No
Sydney,19.2,26.8,4.4,6.6,11.5,NE,43.0,S,NE,2.0,28.0,61.0,57.0,1018.4,1015.0,3.0,3.0,24.8,25.2,Yes,No
Sydney,14.9,18.4,1.4,5.0,3.4,S,43.0,S,SSE,17.0,15.0,61.0,67.0,1027.0,1027.3,6.0,8.0,16.9,16.3,Yes,Yes
Sydney,10.3,19.1,11.0,3.2,2.3,ESE,43.0,NW,SE,7.0,24.0,92.0,73.0,1029.7,1028.5,7.0,7.0,12.3,15.7,Yes,Yes
Sydney,17.8,28.2,0.0,8.4,12.8,NNE,43.0,NNW,ENE,15.0,24.0,64.0,56.0,1020.2,1016.3,NA,NA,23.1,27.5,No,No
Sydney,15.3,24.1,0.2,6.4,12.6,ENE,43.0,NNW,NE,11.0,26.0,62.0,67.0,1019.6,1015.0,NA,NA,20.3,21.5,No,No
Sydney,8.5,23.4,0.0,2.6,9.8,NW,43.0,NNW,NNW,17.0,22.0,57.0,38.0,1016.3,1011.5,0.0,1.0,14.7,22.6,No,No
Sydney,19.3,26.3,0.2,4.0,7.9,NNE,43.0,NNW,ENE,7.0,30.0,70.0,55.0,1018.4,1014.7,6.0,1.0,22.7,25.2,No,No
Sydney,21.8,26.5,0.2,8.0,7.4,SSE,43.0,NNW,SE,2.0,15.0,42.0,52.0,1004.2,1001.1,5.0,4.0,26.0,25.5,No,Yes
Sydney,19.8,24.4,0.2,5.2,8.7,ENE,43.0,NNE,E,17.0,24.0,70.0,74.0,1017.3,1014.7,2.0,6.0,23.7,23.2,No,No
Sydney,18.1,26.5,0.0,10.2,13.2,NE,43.0,NNE,ENE,15.0,24.0,54.0,52.0,1018.4,1016.5,NA,NA,24.1,25.4,No,No
Sydney,15.3,23.6,0.0,5.0,10.7,NE,43.0,NNE,NE,17.0,24.0,58.0,59.0,1025.9,1020.5,1.0,1.0,20.7,21.4,No,No
Sydney,18.3,25.5,2.4,NA,4.2,NNE,43.0,NNE,ENE,17.0,17.0,53.0,69.0,1020.4,1018.0,7.0,8.0,23.5,22.2,Yes,No
Sydney,19.9,26.0,0.0,6.4,7.1,ENE,43.0,NNE,NE,17.0,22.0,80.0,65.0,1013.7,1009.7,7.0,2.0,21.1,25.1,No,No
Sydney,18.0,22.2,1.6,1.0,0.0,NW,43.0,NNE,NNE,11.0,17.0,76.0,72.0,1008.8,1003.7,7.0,7.0,20.1,21.8,Yes,No
Sydney,16.8,21.7,0.0,4.6,8.3,ENE,43.0,NE,ENE,11.0,30.0,67.0,58.0,1019.8,1015.5,NA,NA,19.0,21.2,No,No
Sydney,21.2,29.6,0.0,6.2,10.0,NE,43.0,NE,ENE,4.0,15.0,62.0,59.0,1010.1,1005.5,3.0,5.0,25.0,27.3,No,No
Sydney,22.3,27.4,0.0,7.2,12.7,NE,43.0,NE,NE,22.0,26.0,67.0,55.0,1015.6,1014.3,3.0,1.0,24.6,26.4,No,No
